year,month,week,Zip Code,sale,Clean Alternative Fuel Vehicle Type
2015,1,5,98311.0,22,Battery Electric Vehicle (BEV)
2015,3,12,98311.0,23,Plug-in Hybrid Electric Vehicle (PHEV)
2015,4,15,98311.0,24,Battery Electric Vehicle (BEV)
2015,4,17,98311.0,25,Battery Electric Vehicle (BEV)
2015,6,24,98311.0,26,Battery Electric Vehicle (BEV)
2015,7,29,98311.0,27,Battery Electric Vehicle (BEV)
2015,8,33,98311.0,28,Battery Electric Vehicle (BEV)
2015,9,37,98311.0,29,Battery Electric Vehicle (BEV)
2015,11,46,98311.0,30,Battery Electric Vehicle (BEV)
2015,11,47,98311.0,31,Battery Electric Vehicle (BEV)
2016,1,4,98311.0,32,Battery Electric Vehicle (BEV)
2016,4,15,98311.0,33,Plug-in Hybrid Electric Vehicle (PHEV)
2016,4,17,98311.0,34,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,32,98311.0,35,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,33,98311.0,36,Battery Electric Vehicle (BEV)
2016,9,38,98311.0,37,Plug-in Hybrid Electric Vehicle (PHEV)
2016,10,41,98311.0,38,Plug-in Hybrid Electric Vehicle (PHEV)
2016,12,51,98311.0,39,Battery Electric Vehicle (BEV)
2017,1,4,98311.0,40,Battery Electric Vehicle (BEV)
2017,2,9,98311.0,41,Battery Electric Vehicle (BEV)
2017,3,11,98311.0,43,Battery Electric Vehicle (BEV)
2017,4,14,98311.0,44,Plug-in Hybrid Electric Vehicle (PHEV)
2017,4,15,98311.0,45,Battery Electric Vehicle (BEV)
2017,7,29,98311.0,46,Plug-in Hybrid Electric Vehicle (PHEV)
2017,8,32,98311.0,47,Battery Electric Vehicle (BEV)
2017,9,38,98311.0,48,Battery Electric Vehicle (BEV)
2017,9,38,98311.0,49,Plug-in Hybrid Electric Vehicle (PHEV)
2017,10,41,98311.0,50,Plug-in Hybrid Electric Vehicle (PHEV)
2017,10,43,98311.0,51,Battery Electric Vehicle (BEV)
2017,12,50,98311.0,52,Plug-in Hybrid Electric Vehicle (PHEV)
2018,1,5,98311.0,54,Plug-in Hybrid Electric Vehicle (PHEV)
2018,2,8,98311.0,55,Plug-in Hybrid Electric Vehicle (PHEV)
2018,2,9,98311.0,56,Plug-in Hybrid Electric Vehicle (PHEV)
2018,4,17,98311.0,57,Battery Electric Vehicle (BEV)
2018,5,22,98311.0,58,Battery Electric Vehicle (BEV)
2018,5,22,98311.0,59,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,22,98311.0,60,Battery Electric Vehicle (BEV)
2018,6,25,98311.0,61,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,29,98311.0,62,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,33,98311.0,63,Battery Electric Vehicle (BEV)
2018,8,35,98311.0,64,Plug-in Hybrid Electric Vehicle (PHEV)
2018,9,37,98311.0,65,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,40,98311.0,66,Battery Electric Vehicle (BEV)
2018,10,42,98311.0,67,Battery Electric Vehicle (BEV)
2018,11,46,98311.0,68,Plug-in Hybrid Electric Vehicle (PHEV)
2018,12,1,98311.0,70,Plug-in Hybrid Electric Vehicle (PHEV)
2018,12,49,98311.0,71,Battery Electric Vehicle (BEV)
2018,12,51,98311.0,72,Battery Electric Vehicle (BEV)
2018,12,52,98311.0,76,Battery Electric Vehicle (BEV)
2019,1,5,98311.0,77,Battery Electric Vehicle (BEV)
2019,4,14,98311.0,78,Battery Electric Vehicle (BEV)
2019,4,16,98311.0,79,Battery Electric Vehicle (BEV)
2019,5,20,98311.0,80,Battery Electric Vehicle (BEV)
2019,6,26,98311.0,81,Battery Electric Vehicle (BEV)
2019,6,26,98311.0,82,Plug-in Hybrid Electric Vehicle (PHEV)
2019,7,27,98311.0,83,Battery Electric Vehicle (BEV)
2019,7,29,98311.0,84,Battery Electric Vehicle (BEV)
2019,7,30,98311.0,85,Battery Electric Vehicle (BEV)
2019,10,40,98311.0,87,Battery Electric Vehicle (BEV)
2019,10,41,98311.0,89,Battery Electric Vehicle (BEV)
2019,10,43,98311.0,90,Battery Electric Vehicle (BEV)
2019,12,51,98311.0,91,Plug-in Hybrid Electric Vehicle (PHEV)
2020,1,2,98311.0,92,Battery Electric Vehicle (BEV)
2020,1,4,98311.0,93,Plug-in Hybrid Electric Vehicle (PHEV)
2020,2,7,98311.0,94,Battery Electric Vehicle (BEV)
2020,3,12,98311.0,95,Battery Electric Vehicle (BEV)
2020,6,23,98311.0,96,Battery Electric Vehicle (BEV)
2020,6,26,98311.0,97,Battery Electric Vehicle (BEV)
2020,6,26,98311.0,98,Plug-in Hybrid Electric Vehicle (PHEV)
2020,7,27,98311.0,99,Battery Electric Vehicle (BEV)
2020,8,34,98311.0,100,Battery Electric Vehicle (BEV)
2020,9,39,98311.0,101,Battery Electric Vehicle (BEV)
2020,10,41,98311.0,102,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,43,98311.0,103,Battery Electric Vehicle (BEV)
2020,11,47,98311.0,104,Battery Electric Vehicle (BEV)
2021,1,1,98311.0,105,Battery Electric Vehicle (BEV)
2021,1,2,98311.0,106,Battery Electric Vehicle (BEV)
2021,1,2,98311.0,108,Plug-in Hybrid Electric Vehicle (PHEV)
2021,1,4,98311.0,109,Battery Electric Vehicle (BEV)
2021,1,4,98311.0,111,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,6,98311.0,112,Battery Electric Vehicle (BEV)
2021,2,6,98311.0,113,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,7,98311.0,114,Plug-in Hybrid Electric Vehicle (PHEV)
2021,3,12,98311.0,115,Battery Electric Vehicle (BEV)
2021,4,14,98311.0,116,Battery Electric Vehicle (BEV)
2021,4,15,98311.0,117,Battery Electric Vehicle (BEV)
2021,5,17,98311.0,118,Battery Electric Vehicle (BEV)
2021,5,18,98311.0,119,Battery Electric Vehicle (BEV)
2021,5,19,98311.0,120,Plug-in Hybrid Electric Vehicle (PHEV)
2021,5,20,98311.0,121,Battery Electric Vehicle (BEV)
2021,5,21,98311.0,122,Battery Electric Vehicle (BEV)
2021,6,22,98311.0,123,Battery Electric Vehicle (BEV)
2021,6,26,98311.0,124,Battery Electric Vehicle (BEV)
2021,7,26,98311.0,125,Battery Electric Vehicle (BEV)
2021,7,26,98311.0,126,Plug-in Hybrid Electric Vehicle (PHEV)
2021,7,27,98311.0,127,Plug-in Hybrid Electric Vehicle (PHEV)
2021,7,29,98311.0,128,Battery Electric Vehicle (BEV)
2021,8,32,98311.0,129,Battery Electric Vehicle (BEV)
2021,8,33,98311.0,130,Battery Electric Vehicle (BEV)
2021,9,35,98311.0,131,Battery Electric Vehicle (BEV)
2021,9,38,98311.0,132,Battery Electric Vehicle (BEV)
2021,9,39,98311.0,133,Battery Electric Vehicle (BEV)
2021,10,39,98311.0,134,Battery Electric Vehicle (BEV)
2021,10,40,98311.0,135,Battery Electric Vehicle (BEV)
2021,10,42,98311.0,136,Battery Electric Vehicle (BEV)
2021,11,45,98311.0,137,Battery Electric Vehicle (BEV)
2021,11,45,98311.0,138,Plug-in Hybrid Electric Vehicle (PHEV)
2021,11,47,98311.0,139,Battery Electric Vehicle (BEV)
2021,12,48,98311.0,140,Plug-in Hybrid Electric Vehicle (PHEV)
2021,12,50,98311.0,141,Battery Electric Vehicle (BEV)
2022,1,1,98311.0,142,Battery Electric Vehicle (BEV)
2022,1,3,98311.0,143,Battery Electric Vehicle (BEV)
2022,1,4,98311.0,144,Battery Electric Vehicle (BEV)
2022,2,5,98311.0,145,Battery Electric Vehicle (BEV)
2022,2,8,98311.0,146,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,9,98311.0,147,Battery Electric Vehicle (BEV)
2022,3,11,98311.0,148,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,13,98311.0,149,Battery Electric Vehicle (BEV)
2022,4,14,98311.0,151,Battery Electric Vehicle (BEV)
2022,4,14,98311.0,152,Plug-in Hybrid Electric Vehicle (PHEV)
2022,4,15,98311.0,153,Battery Electric Vehicle (BEV)
2022,4,17,98311.0,154,Battery Electric Vehicle (BEV)
2022,4,17,98311.0,155,Plug-in Hybrid Electric Vehicle (PHEV)
2022,5,19,98311.0,157,Battery Electric Vehicle (BEV)
2022,5,21,98311.0,159,Battery Electric Vehicle (BEV)
2022,6,23,98311.0,160,Plug-in Hybrid Electric Vehicle (PHEV)
2022,6,24,98311.0,161,Battery Electric Vehicle (BEV)
2022,7,27,98311.0,162,Battery Electric Vehicle (BEV)
2022,7,28,98311.0,163,Battery Electric Vehicle (BEV)
2022,7,30,98311.0,164,Plug-in Hybrid Electric Vehicle (PHEV)
2022,8,31,98311.0,165,Battery Electric Vehicle (BEV)
2022,8,32,98311.0,166,Battery Electric Vehicle (BEV)
2022,8,33,98311.0,167,Battery Electric Vehicle (BEV)
2022,8,34,98311.0,168,Battery Electric Vehicle (BEV)
2022,8,35,98311.0,169,Plug-in Hybrid Electric Vehicle (PHEV)
2011,8,33,98922.0,1,Battery Electric Vehicle (BEV)
2013,4,14,98922.0,2,Battery Electric Vehicle (BEV)
2015,5,21,98922.0,3,Battery Electric Vehicle (BEV)
2015,7,30,98922.0,4,Battery Electric Vehicle (BEV)
2016,1,3,98922.0,5,Battery Electric Vehicle (BEV)
2016,6,24,98922.0,6,Plug-in Hybrid Electric Vehicle (PHEV)
2016,9,36,98922.0,7,Battery Electric Vehicle (BEV)
2017,1,5,98922.0,8,Battery Electric Vehicle (BEV)
2017,3,10,98922.0,9,Battery Electric Vehicle (BEV)
2017,4,14,98922.0,10,Battery Electric Vehicle (BEV)
2017,6,23,98922.0,11,Battery Electric Vehicle (BEV)
2017,8,31,98922.0,12,Plug-in Hybrid Electric Vehicle (PHEV)
2017,12,49,98922.0,13,Battery Electric Vehicle (BEV)
2018,4,17,98922.0,14,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,26,98922.0,15,Battery Electric Vehicle (BEV)
2018,8,32,98922.0,16,Battery Electric Vehicle (BEV)
2018,9,39,98922.0,17,Battery Electric Vehicle (BEV)
2018,10,40,98922.0,18,Battery Electric Vehicle (BEV)
2018,11,45,98922.0,19,Battery Electric Vehicle (BEV)
2018,12,49,98922.0,20,Battery Electric Vehicle (BEV)
2018,12,51,98922.0,21,Battery Electric Vehicle (BEV)
2018,12,52,98922.0,22,Battery Electric Vehicle (BEV)
2019,3,13,98922.0,23,Plug-in Hybrid Electric Vehicle (PHEV)
2019,6,23,98922.0,24,Battery Electric Vehicle (BEV)
2019,6,25,98922.0,25,Battery Electric Vehicle (BEV)
2019,10,42,98922.0,26,Battery Electric Vehicle (BEV)
2019,10,43,98922.0,27,Battery Electric Vehicle (BEV)
2020,4,15,98922.0,28,Battery Electric Vehicle (BEV)
2020,7,29,98922.0,29,Battery Electric Vehicle (BEV)
2020,8,32,98922.0,30,Battery Electric Vehicle (BEV)
2020,9,36,98922.0,31,Battery Electric Vehicle (BEV)
2020,10,41,98922.0,32,Battery Electric Vehicle (BEV)
2020,10,42,98922.0,33,Plug-in Hybrid Electric Vehicle (PHEV)
2020,11,45,98922.0,34,Battery Electric Vehicle (BEV)
2021,1,2,98922.0,35,Battery Electric Vehicle (BEV)
2021,2,6,98922.0,36,Battery Electric Vehicle (BEV)
2021,3,13,98922.0,37,Battery Electric Vehicle (BEV)
2021,4,14,98922.0,38,Battery Electric Vehicle (BEV)
2021,5,18,98922.0,39,Battery Electric Vehicle (BEV)
2021,5,19,98922.0,40,Battery Electric Vehicle (BEV)
2021,5,20,98922.0,41,Battery Electric Vehicle (BEV)
2021,6,23,98922.0,43,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,25,98922.0,44,Battery Electric Vehicle (BEV)
2021,7,26,98922.0,45,Battery Electric Vehicle (BEV)
2021,8,32,98922.0,46,Battery Electric Vehicle (BEV)
2021,8,32,98922.0,47,Plug-in Hybrid Electric Vehicle (PHEV)
2021,8,33,98922.0,48,Battery Electric Vehicle (BEV)
2021,9,38,98922.0,49,Battery Electric Vehicle (BEV)
2021,9,39,98922.0,50,Battery Electric Vehicle (BEV)
2021,10,41,98922.0,51,Battery Electric Vehicle (BEV)
2021,10,43,98922.0,52,Battery Electric Vehicle (BEV)
2021,11,45,98922.0,54,Battery Electric Vehicle (BEV)
2021,11,46,98922.0,55,Battery Electric Vehicle (BEV)
2021,12,51,98922.0,56,Battery Electric Vehicle (BEV)
2021,12,52,98922.0,57,Battery Electric Vehicle (BEV)
2022,1,1,98922.0,58,Battery Electric Vehicle (BEV)
2022,1,2,98922.0,59,Battery Electric Vehicle (BEV)
2022,2,6,98922.0,60,Battery Electric Vehicle (BEV)
2022,2,7,98922.0,61,Battery Electric Vehicle (BEV)
2022,3,11,98922.0,62,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,12,98922.0,63,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,13,98922.0,64,Battery Electric Vehicle (BEV)
2022,4,13,98922.0,65,Battery Electric Vehicle (BEV)
2022,4,15,98922.0,66,Battery Electric Vehicle (BEV)
2022,4,17,98922.0,67,Battery Electric Vehicle (BEV)
2022,5,18,98922.0,68,Battery Electric Vehicle (BEV)
2022,5,21,98922.0,70,Battery Electric Vehicle (BEV)
2022,5,21,98922.0,71,Plug-in Hybrid Electric Vehicle (PHEV)
2022,6,22,98922.0,72,Plug-in Hybrid Electric Vehicle (PHEV)
2022,6,23,98922.0,76,Battery Electric Vehicle (BEV)
2022,6,24,98922.0,77,Battery Electric Vehicle (BEV)
2022,6,25,98922.0,78,Battery Electric Vehicle (BEV)
2022,6,26,98922.0,79,Battery Electric Vehicle (BEV)
2022,6,26,98922.0,80,Plug-in Hybrid Electric Vehicle (PHEV)
2022,7,26,98922.0,81,Battery Electric Vehicle (BEV)
2022,7,27,98922.0,82,Battery Electric Vehicle (BEV)
2022,7,28,98922.0,83,Battery Electric Vehicle (BEV)
2022,7,29,98922.0,84,Battery Electric Vehicle (BEV)
2022,7,30,98922.0,85,Battery Electric Vehicle (BEV)
2022,8,31,98922.0,87,Battery Electric Vehicle (BEV)
2022,8,34,98922.0,89,Battery Electric Vehicle (BEV)
2011,8,33,98220.0,1,Battery Electric Vehicle (BEV)
2014,3,12,98220.0,2,Battery Electric Vehicle (BEV)
2015,10,44,98220.0,3,Battery Electric Vehicle (BEV)
2011,8,32,98662.0,1,Battery Electric Vehicle (BEV)
2011,11,45,98662.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
2011,11,47,98662.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
2011,11,48,98662.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
2011,12,50,98662.0,5,Battery Electric Vehicle (BEV)
2011,12,52,98662.0,6,Battery Electric Vehicle (BEV)
2012,3,12,98662.0,7,Plug-in Hybrid Electric Vehicle (PHEV)
2012,8,32,98662.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
2012,8,34,98662.0,9,Plug-in Hybrid Electric Vehicle (PHEV)
2012,10,42,98662.0,10,Battery Electric Vehicle (BEV)
2012,10,44,98662.0,11,Battery Electric Vehicle (BEV)
2012,11,45,98662.0,12,Plug-in Hybrid Electric Vehicle (PHEV)
2013,1,2,98662.0,13,Battery Electric Vehicle (BEV)
2013,2,5,98662.0,14,Plug-in Hybrid Electric Vehicle (PHEV)
2013,4,16,98662.0,15,Battery Electric Vehicle (BEV)
2013,6,26,98662.0,16,Plug-in Hybrid Electric Vehicle (PHEV)
2013,7,27,98662.0,17,Plug-in Hybrid Electric Vehicle (PHEV)
2013,7,29,98662.0,18,Battery Electric Vehicle (BEV)
2013,10,44,98662.0,19,Plug-in Hybrid Electric Vehicle (PHEV)
2013,11,46,98662.0,20,Battery Electric Vehicle (BEV)
2013,11,48,98662.0,21,Plug-in Hybrid Electric Vehicle (PHEV)
2013,12,50,98662.0,22,Battery Electric Vehicle (BEV)
2014,1,2,98662.0,23,Battery Electric Vehicle (BEV)
2014,1,3,98662.0,24,Plug-in Hybrid Electric Vehicle (PHEV)
2014,2,8,98662.0,25,Battery Electric Vehicle (BEV)
2014,4,17,98662.0,26,Plug-in Hybrid Electric Vehicle (PHEV)
2014,5,21,98662.0,27,Plug-in Hybrid Electric Vehicle (PHEV)
2014,6,25,98662.0,28,Battery Electric Vehicle (BEV)
2014,6,25,98662.0,29,Plug-in Hybrid Electric Vehicle (PHEV)
2014,8,31,98662.0,30,Battery Electric Vehicle (BEV)
2014,8,34,98662.0,31,Battery Electric Vehicle (BEV)
2014,9,38,98662.0,32,Battery Electric Vehicle (BEV)
2014,10,44,98662.0,33,Battery Electric Vehicle (BEV)
2015,1,4,98662.0,34,Battery Electric Vehicle (BEV)
2015,2,9,98662.0,35,Battery Electric Vehicle (BEV)
2015,4,16,98662.0,36,Battery Electric Vehicle (BEV)
2015,6,23,98662.0,37,Battery Electric Vehicle (BEV)
2015,6,23,98662.0,38,Plug-in Hybrid Electric Vehicle (PHEV)
2015,6,24,98662.0,39,Plug-in Hybrid Electric Vehicle (PHEV)
2015,7,28,98662.0,40,Battery Electric Vehicle (BEV)
2016,2,7,98662.0,41,Plug-in Hybrid Electric Vehicle (PHEV)
2016,3,12,98662.0,43,Plug-in Hybrid Electric Vehicle (PHEV)
2016,5,18,98662.0,44,Battery Electric Vehicle (BEV)
2016,8,32,98662.0,45,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,35,98662.0,46,Battery Electric Vehicle (BEV)
2016,9,38,98662.0,47,Plug-in Hybrid Electric Vehicle (PHEV)
2016,11,47,98662.0,48,Battery Electric Vehicle (BEV)
2016,12,49,98662.0,49,Plug-in Hybrid Electric Vehicle (PHEV)
2017,2,6,98662.0,50,Battery Electric Vehicle (BEV)
2017,3,9,98662.0,51,Plug-in Hybrid Electric Vehicle (PHEV)
2017,3,11,98662.0,52,Plug-in Hybrid Electric Vehicle (PHEV)
2017,4,14,98662.0,54,Battery Electric Vehicle (BEV)
2017,4,17,98662.0,55,Battery Electric Vehicle (BEV)
2017,5,20,98662.0,56,Battery Electric Vehicle (BEV)
2017,8,35,98662.0,57,Battery Electric Vehicle (BEV)
2017,9,39,98662.0,58,Battery Electric Vehicle (BEV)
2017,10,40,98662.0,59,Battery Electric Vehicle (BEV)
2017,10,41,98662.0,60,Plug-in Hybrid Electric Vehicle (PHEV)
2017,11,44,98662.0,61,Plug-in Hybrid Electric Vehicle (PHEV)
2017,12,48,98662.0,62,Battery Electric Vehicle (BEV)
2017,12,50,98662.0,63,Battery Electric Vehicle (BEV)
2017,12,51,98662.0,64,Plug-in Hybrid Electric Vehicle (PHEV)
2018,2,5,98662.0,65,Battery Electric Vehicle (BEV)
2018,3,10,98662.0,66,Battery Electric Vehicle (BEV)
2018,3,10,98662.0,67,Plug-in Hybrid Electric Vehicle (PHEV)
2018,3,12,98662.0,68,Battery Electric Vehicle (BEV)
2018,4,14,98662.0,70,Battery Electric Vehicle (BEV)
2018,5,22,98662.0,71,Battery Electric Vehicle (BEV)
2018,6,23,98662.0,72,Battery Electric Vehicle (BEV)
2018,6,25,98662.0,76,Battery Electric Vehicle (BEV)
2018,6,25,98662.0,77,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,29,98662.0,78,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,31,98662.0,79,Battery Electric Vehicle (BEV)
2018,8,31,98662.0,80,Battery Electric Vehicle (BEV)
2018,10,42,98662.0,81,Battery Electric Vehicle (BEV)
2018,10,42,98662.0,82,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,43,98662.0,83,Battery Electric Vehicle (BEV)
2018,10,43,98662.0,84,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,44,98662.0,85,Battery Electric Vehicle (BEV)
2018,11,46,98662.0,87,Battery Electric Vehicle (BEV)
2018,11,47,98662.0,89,Plug-in Hybrid Electric Vehicle (PHEV)
2018,12,52,98662.0,90,Battery Electric Vehicle (BEV)
2019,1,2,98662.0,91,Battery Electric Vehicle (BEV)
2019,1,2,98662.0,92,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,4,98662.0,93,Battery Electric Vehicle (BEV)
2019,3,13,98662.0,94,Battery Electric Vehicle (BEV)
2019,4,18,98662.0,95,Battery Electric Vehicle (BEV)
2019,5,18,98662.0,96,Battery Electric Vehicle (BEV)
2019,5,20,98662.0,97,Battery Electric Vehicle (BEV)
2019,5,20,98662.0,98,Plug-in Hybrid Electric Vehicle (PHEV)
2019,7,30,98662.0,99,Battery Electric Vehicle (BEV)
2019,9,38,98662.0,100,Plug-in Hybrid Electric Vehicle (PHEV)
2019,9,39,98662.0,101,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,40,98662.0,102,Battery Electric Vehicle (BEV)
2019,10,42,98662.0,103,Battery Electric Vehicle (BEV)
2019,10,42,98662.0,104,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,44,98662.0,105,Plug-in Hybrid Electric Vehicle (PHEV)
2020,1,3,98662.0,106,Battery Electric Vehicle (BEV)
2020,1,5,98662.0,108,Battery Electric Vehicle (BEV)
2020,2,7,98662.0,109,Battery Electric Vehicle (BEV)
2020,2,7,98662.0,111,Plug-in Hybrid Electric Vehicle (PHEV)
2020,2,8,98662.0,112,Battery Electric Vehicle (BEV)
2020,3,12,98662.0,113,Battery Electric Vehicle (BEV)
2020,3,12,98662.0,114,Plug-in Hybrid Electric Vehicle (PHEV)
2020,3,13,98662.0,115,Battery Electric Vehicle (BEV)
2020,3,14,98662.0,116,Battery Electric Vehicle (BEV)
2020,4,16,98662.0,117,Battery Electric Vehicle (BEV)
2020,5,19,98662.0,118,Battery Electric Vehicle (BEV)
2020,6,24,98662.0,119,Plug-in Hybrid Electric Vehicle (PHEV)
2020,7,28,98662.0,120,Battery Electric Vehicle (BEV)
2020,7,29,98662.0,121,Battery Electric Vehicle (BEV)
2020,7,30,98662.0,122,Battery Electric Vehicle (BEV)
2020,7,31,98662.0,123,Battery Electric Vehicle (BEV)
2020,8,33,98662.0,124,Battery Electric Vehicle (BEV)
2020,8,33,98662.0,125,Plug-in Hybrid Electric Vehicle (PHEV)
2020,9,38,98662.0,126,Battery Electric Vehicle (BEV)
2020,9,39,98662.0,127,Battery Electric Vehicle (BEV)
2020,10,41,98662.0,128,Battery Electric Vehicle (BEV)
2020,10,42,98662.0,129,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,43,98662.0,130,Plug-in Hybrid Electric Vehicle (PHEV)
2020,11,45,98662.0,131,Battery Electric Vehicle (BEV)
2020,11,46,98662.0,132,Battery Electric Vehicle (BEV)
2020,11,47,98662.0,133,Plug-in Hybrid Electric Vehicle (PHEV)
2020,12,49,98662.0,134,Battery Electric Vehicle (BEV)
2020,12,50,98662.0,135,Battery Electric Vehicle (BEV)
2020,12,51,98662.0,136,Battery Electric Vehicle (BEV)
2020,12,52,98662.0,137,Battery Electric Vehicle (BEV)
2020,12,53,98662.0,138,Battery Electric Vehicle (BEV)
2021,1,1,98662.0,139,Battery Electric Vehicle (BEV)
2021,1,2,98662.0,140,Battery Electric Vehicle (BEV)
2021,1,4,98662.0,141,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,6,98662.0,142,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,7,98662.0,143,Battery Electric Vehicle (BEV)
2021,2,8,98662.0,144,Battery Electric Vehicle (BEV)
2021,3,12,98662.0,145,Plug-in Hybrid Electric Vehicle (PHEV)
2021,4,14,98662.0,146,Battery Electric Vehicle (BEV)
2021,4,15,98662.0,147,Battery Electric Vehicle (BEV)
2021,4,16,98662.0,148,Battery Electric Vehicle (BEV)
2021,5,19,98662.0,149,Battery Electric Vehicle (BEV)
2021,6,22,98662.0,151,Battery Electric Vehicle (BEV)
2021,6,23,98662.0,152,Battery Electric Vehicle (BEV)
2021,6,24,98662.0,153,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,25,98662.0,154,Battery Electric Vehicle (BEV)
2021,6,25,98662.0,155,Plug-in Hybrid Electric Vehicle (PHEV)
2021,6,26,98662.0,157,Battery Electric Vehicle (BEV)
2021,7,26,98662.0,159,Battery Electric Vehicle (BEV)
2021,7,27,98662.0,160,Battery Electric Vehicle (BEV)
2021,7,28,98662.0,161,Battery Electric Vehicle (BEV)
2021,7,29,98662.0,162,Battery Electric Vehicle (BEV)
2021,7,30,98662.0,163,Battery Electric Vehicle (BEV)
2021,8,31,98662.0,164,Battery Electric Vehicle (BEV)
2021,8,33,98662.0,165,Battery Electric Vehicle (BEV)
2021,9,35,98662.0,166,Battery Electric Vehicle (BEV)
2021,9,37,98662.0,167,Plug-in Hybrid Electric Vehicle (PHEV)
2021,9,39,98662.0,168,Battery Electric Vehicle (BEV)
2021,10,39,98662.0,169,Battery Electric Vehicle (BEV)
2021,10,40,98662.0,170,Battery Electric Vehicle (BEV)
2021,10,41,98662.0,171,Battery Electric Vehicle (BEV)
2021,10,41,98662.0,172,Plug-in Hybrid Electric Vehicle (PHEV)
2021,10,42,98662.0,173,Battery Electric Vehicle (BEV)
2021,11,45,98662.0,174,Battery Electric Vehicle (BEV)
2021,11,45,98662.0,175,Plug-in Hybrid Electric Vehicle (PHEV)
2021,11,46,98662.0,177,Battery Electric Vehicle (BEV)
2021,11,47,98662.0,179,Battery Electric Vehicle (BEV)
2021,12,49,98662.0,181,Battery Electric Vehicle (BEV)
2021,12,50,98662.0,182,Battery Electric Vehicle (BEV)
2021,12,50,98662.0,183,Plug-in Hybrid Electric Vehicle (PHEV)
2021,12,51,98662.0,184,Battery Electric Vehicle (BEV)
2021,12,52,98662.0,185,Battery Electric Vehicle (BEV)
2022,1,1,98662.0,187,Battery Electric Vehicle (BEV)
2022,1,2,98662.0,188,Battery Electric Vehicle (BEV)
2022,1,3,98662.0,190,Battery Electric Vehicle (BEV)
2022,2,6,98662.0,191,Battery Electric Vehicle (BEV)
2022,2,7,98662.0,192,Battery Electric Vehicle (BEV)
2022,2,8,98662.0,193,Battery Electric Vehicle (BEV)
2022,3,10,98662.0,194,Battery Electric Vehicle (BEV)
2022,3,11,98662.0,195,Battery Electric Vehicle (BEV)
2022,3,11,98662.0,196,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,12,98662.0,197,Battery Electric Vehicle (BEV)
2022,3,12,98662.0,198,Plug-in Hybrid Electric Vehicle (PHEV)
2022,3,13,98662.0,199,Battery Electric Vehicle (BEV)
2022,4,13,98662.0,201,Battery Electric Vehicle (BEV)
2022,5,18,98662.0,202,Plug-in Hybrid Electric Vehicle (PHEV)
2022,5,19,98662.0,204,Battery Electric Vehicle (BEV)
2022,5,20,98662.0,205,Battery Electric Vehicle (BEV)
2022,5,21,98662.0,206,Battery Electric Vehicle (BEV)
2022,5,21,98662.0,207,Plug-in Hybrid Electric Vehicle (PHEV)
2022,6,22,98662.0,208,Battery Electric Vehicle (BEV)
2022,6,23,98662.0,209,Battery Electric Vehicle (BEV)
2022,6,23,98662.0,210,Plug-in Hybrid Electric Vehicle (PHEV)
2022,6,24,98662.0,211,Plug-in Hybrid Electric Vehicle (PHEV)
